1.2993	8.27E-006	8.27E-006	2	2
1.2993	9.44E-006	9.44E-006	2	2
1.2993	1.06E-005	1.06E-005	2	2
1.2993	1.60E-005	1.60E-005	2	2
1.29929	2.16E-005	2.16E-005	2	2
1.29924	0.000116035	0.000116035	2	2
1.29918	0.000254371	0.000254371	2	2
1.29904	0.000558925	0.000558925	2	2
1.29879	0.00123212	0.00123212	2	2
1.29829	0.00272871	0.00272871	2	2
1.29734	0.00606872	0.00606872	2	2
1.29561	0.0135206	0.0135206	2	2
1.29417	0.0208231	0.0208231	2	2
1.29161	0.0363284	0.0363284	2	2
1.28737	0.0693427	0.0693427	2	2
1.27703	0.21179	0.21179	2	2
1.27238	0.361737	0.361737	2	2
1.27106	0.517659	0.517659	2	2
1.27106	0.522154	0.522154	2	2
1.27225	0.684287	0.684287	2	2
1.27547	0.852762	0.852762	2	2
1.2805	1.02791	1.02791	2	2
1.28725	1.21002	1.21002	2	2
1.29569	1.39937	1.39937	2	2
1.30584	1.59615	1.59615	2	2
1.31777	1.8005	1.8005	2	2
1.33155	2.01246	2.01246	2	2
1.34636	2.21946	2.21946	2	2
1.36145	2.41339	2.41339	2	2
1.3766	2.5943	2.5943	2	2
1.39162	2.76244	2.76244	2	2
1.40638	2.91818	2.91818	2	2
1.42075	3.06204	3.06204	2	2
1.43464	3.1946	3.1946	2	2
1.44799	3.31648	3.31648	2	2
1.46074	3.42834	3.42834	2	2
1.47285	3.53086	3.53086	2	2
1.48432	3.6247	3.6247	2	2
1.49512	3.71049	3.71049	2	2
1.50527	3.78886	3.78886	2	2
1.51477	3.8604	3.8604	2	2
1.52126	3.90823	3.90823	2	2
1.52564	3.94018	3.94018	2	2
1.5286	3.96151	3.96151	2	2
1.53058	3.97574	3.97574	2	2
1.53191	3.98523	3.98523	2	2
1.5328	3.99156	3.99156	2	2
1.53339	3.99578	3.99578	2	2
1.53369	3.99789	3.99789	2	2
1.53384	3.99894	3.99894	2	2
1.53399 4 4 2 2 
1.53414 4.00106 4.00106 2 2 
1.53429 4.00211 4.00211 2 2 
1.53458 4.00422 4.00422 2 2 
1.53518 4.00844 4.00844 2 2 
1.53608 4.01478 4.01478 2 2 
1.53743 4.02429 4.02429 2 2 
1.53946 4.03855 4.03855 2 2 
1.54253 4.05997 4.05997 2 2 
1.54718 4.09212 4.09212 2 2 
1.55426 4.14042 4.14042 2 2 
1.56512 4.21302 4.21302 2 2 
1.57742 4.29307 4.29307 2 2 
1.59137 4.3813 4.3813 2 2 
1.60724 4.47855 4.47855 2 2 
1.62536 4.58568 4.58568 2 2 
1.64609 4.70365 4.70365 2 2 
1.66992 4.83345 4.83345 2 2 
1.6974 4.97613 4.97613 2 2 
1.7292 5.13277 5.13277 2 2 
1.76617 5.30442 5.30442 2 2 
1.8093 5.49208 5.49208 2 2 
1.85983 5.69662 5.69662 2 2 
1.91921 5.91863 5.91863 2 2 
1.98916 6.15821 6.15821 2 2 
2.06848 6.4055 6.4055 2 2 
2.15289 6.64454 6.64454 2 2 
2.24188 6.87388 6.87388 2 2 
2.33476 7.0922 7.0922 2 2 
2.43071 7.29849 7.29849 2 2 
2.52882 7.49212 7.49212 2 2 
2.62825 7.67292 7.67292 2 2 
2.72823 7.84111 7.84111 2 2 
2.82814 7.99723 7.99723 2 2 
2.92751 8.14203 8.14203 2 2 
3.02599 8.27636 8.27636 2 2 
3.12336 8.4011 8.4011 2 2 
3.21946 8.51712 8.51712 2 2 
3.31421 8.62522 8.62522 2 2 
